time,net_p,net_b,cpu,mem,reads,writes,bperp
1,14567,1598787,0.0,2.9574167736971266,0,81920,109.75403308848767
2,13117,1367293,125.5,2.9574167736971266,0,0,104.23824045132271
3,15276,1564348,135.5,2.9574167736971266,0,0,102.40560356114166
4,14420,1694950,150.5,2.960531748699604,0,0,117.54160887656033
5,14513,1615571,136.5,2.960531748699604,0,0,111.3188865155378
6,15684,1568140,135.5,2.9605438928516605,0,65536,99.98342259627645
7,16592,1733553,139.5,2.9605438928516605,0,0,104.48125602700097
8,14920,1509175,134.5,2.960556037003717,0,0,101.15113941018767
9,14145,1764481,153.4,2.960556037003717,0,0,124.74238246730293
10,24044,2121008,136.5,2.960568181155774,0,0,88.21360838462819
11,17994,1788038,132.5,2.960568181155774,0,81920,99.36856730021118
12,13980,1466761,132.5,2.960568181155774,0,16384,104.91852646638054
13,16318,1788106,142.6,2.960568181155774,0,0,109.57874739551416
14,15076,1662085,142.6,2.960568181155774,0,0,110.24708145396657
15,14928,1581596,140.6,2.960568181155774,0,0,105.94828510182208
16,14403,1617307,149.6,2.96058032530783,0,81920,112.28959244601819
17,14153,1601091,136.5,2.96058032530783,0,0,113.12732282908217
18,13325,1468850,133.5,2.96058032530783,0,0,110.2326454033771
19,15665,1811754,144.5,2.96058032530783,0,0,115.65617618895627
20,14386,1486418,135.5,2.96058032530783,0,0,103.32392603920478
21,19051,1681126,129.5,2.9605863973838584,0,65536,88.24345178730775
22,24915,2116801,128.5,2.9605863973838584,0,20480,84.96090708408589
23,14718,1689069,145.5,2.960592469459886,0,0,114.76212800652263
24,15974,1648945,145.5,2.960598541535915,0,0,103.22680605984725
25,14332,1574310,140.5,2.960598541535915,0,0,109.84579960926598
26,13645,1410369,133.5,2.960598541535915,0,40960,103.36159765481861
27,14321,1593482,142.6,2.960598541535915,0,16384,111.2689058026674
28,18574,1861356,145.6,2.960604613611943,0,278528,100.2129858942608
29,15898,1652844,140.5,2.960604613611943,0,0,103.96553025537804
30,16469,1644175,140.5,2.960610685687971,0,0,99.83453761612726
31,16506,1754627,143.5,2.960610685687971,0,0,106.30237489397794
32,16169,1690997,144.5,2.9606228298400277,0,0,104.5826581730472
33,14136,1685072,151.5,2.9606228298400277,0,0,119.20430107526882
34,23660,2349338,150.5,2.9606228298400277,0,0,99.29577345731192
35,27752,2456958,139.6,2.9606228298400277,0,0,88.53264629576246
36,16931,1666406,139.5,2.9606228298400277,0,0,98.42336542436949
37,17145,1742430,143.5,2.9606228298400277,0,0,101.62904636920385
38,16336,1536188,130.5,2.9606289019160554,0,0,94.03697355533791
39,14476,1640547,143.6,2.9637378048425047,0,0,113.32875103619784
40,15453,1568296,134.5,2.9637438769185334,0,12288,101.48812528311655
41,15896,1795436,148.5,2.9637560210705898,0,0,112.9489179667841
42,14413,1698074,150.4,2.9637560210705898,0,16384,117.81544439048082
43,15917,1778058,149.4,2.9637560210705898,0,0,111.7081108249042
44,14712,1727551,151.5,2.9637681652226457,0,0,117.42461935834693
45,20838,2242171,155.4,2.9637681652226457,0,0,107.6001055763509
46,32696,2735123,141.5,2.9637681652226457,0,0,83.65313799853193
47,28594,2503092,133.5,2.9637681652226457,0,0,87.53906413932992
48,21129,2023050,133.5,2.9637742372986744,0,0,95.74755075961949
49,16366,1793049,149.5,2.9637742372986744,0,0,109.55939142123916
50,14901,1716919,150.5,2.9637803093747026,0,0,115.22173008522918
51,13553,1528869,139.5,2.9637803093747026,0,0,112.80668486681915
52,14254,1755074,155.5,2.963792453526759,0,4096,123.12852532622422
53,16452,1660093,139.5,2.9636892282342795,0,0,100.90523948456115
54,16534,2050758,165.4,2.9636953003103073,0,0,124.03278093625256
55,15943,1692997,151.4,2.963707444462364,0,0,106.1906165715361
56,15524,1653571,144.5,2.963707444462364,0,0,106.51707034269518
57,15197,1757478,145.4,2.963707444462364,0,36864,115.64637757452128
58,15982,1716875,155.4,2.963707444462364,0,114688,107.42554123388813
59,14587,1747981,175.4,2.963713516538392,0,0,119.83142524165353
