time,net_p,net_b,cpu,mem,reads,writes,bperp
1,24358,3348328,245.7,4.009505927800381,0,0,131.8914419999963
2,23362,3177945,231.7,4.009505927800381,0,0,130.51648679396658
3,24123,3132513,226.7,4.0094127098972505,0,0,124.59286883687581
4,22371,3401614,240.1,4.009505927800381,0,0,145.89185462641856
5,27618,3673066,265.9,4.0094127098972505,0,0,127.60793412320363
6,25722,3612682,237.1,4.0094127098972505,0,0,134.7613755663378
7,24592,3503724,240.9,4.009505927800381,0,0,136.6987150680904
8,24808,3060397,223.8,4.0094127098972505,0,0,118.36314198671343
9,25991,3907483,254.6,4.009505927800381,0,0,144.24613570878896
10,34058,4334284,256.3,4.0094127098972505,0,0,122.10628286898124
11,26040,3961054,258.1,4.009505927800381,0,0,145.94896773294815
12,27935,3956094,255.3,4.0094127098972505,0,0,135.878220904338
13,26130,3587803,245.7,4.0094127098972505,0,3930,131.73985765847908
14,31619,4036444,264.8,4.009505927800381,0,15720,122.48723452424547
15,23193,3804938,252.3,4.009505927800381,0,0,157.4044858358472
16,25965,3622650,245.7,4.0094127098972505,0,0,133.86483545808844
17,22870,3255460,235.6,4.009505927800381,0,0,136.57746928272343
18,25447,3628818,240.1,4.0094127098972505,0,0,136.82296819355523
19,36935,3904377,231.5,4.009505927800381,0,0,101.4255796590431
20,27910,4059571,252.5,4.0094127098972505,0,0,139.55691169026204
21,21428,3204927,231.3,4.009505927800381,0,35370,143.5063744434155
22,24353,3431676,234.2,4.0094127098972505,0,7860,135.20118118657263
23,27431,3774210,246.7,4.0094127098972505,0,0,132.0115721946651
24,25829,3818645,234.2,4.009505927800381,0,0,141.85159748157895
25,23797,3138827,226.6,4.009505927800381,0,0,126.55541396316215
26,25287,3942654,254.3,4.0094127098972505,0,0,149.5979803754774
27,22189,3366606,238.1,4.0094127098972505,0,0,145.57668398448806
28,26379,3411834,243.8,4.0094127098972505,0,0,124.09828139191568
29,27052,3702022,243.9,4.0094127098972505,0,0,131.30066954873595
30,24947,3442602,232.3,4.0094127098972505,0,0,132.40268205490293
31,19461,2689453,192.2,4.0094127098972505,0,0,132.5964246341786
32,20242,2746931,204.7,4.0094127098972505,0,0,130.20485156308297
33,24566,3745521,245.7,4.009505927800381,0,7860,146.2865953046881
34,25632,3927285,250.4,4.0094127098972505,0,0,147.00676032370953
35,23317,3196279,226.5,4.009505927800381,0,0,131.52332908215993
36,27485,3983530,255.1,4.009505927800381,0,0,139.06060761250896
37,27373,4082569,265.0,4.0094127098972505,0,0,143.10242594001713
38,25100,3560368,251.4,4.0094127098972505,0,0,136.09971249719533
39,15721,2340895,197.1,4.009505927800381,0,0,142.86817888186795
40,29481,4139739,260.0,4.0094127098972505,0,0,134.7308333243219
41,24334,3586775,246.7,4.0094127098972505,0,0,141.4232184241822
42,21289,2947853,216.3,4.0094127098972505,0,0,132.85801247634507
43,25005,3301576,232.4,4.0094127098972505,0,0,126.68649343885835
44,33399,4171288,239.2,4.009505927800381,0,3930,119.83362631589843
45,23959,3561594,240.1,4.009505927800381,0,0,142.62923839365598
46,23258,3062123,220.9,4.0094127098972505,0,7860,126.32522807132935
47,26086,3542277,0.0,4.009505927800381,0,0,130.28826042499688
48,21258,2959640,225.7,4.009505927800381,0,0,133.58191737844186
49,30320,3551174,240.0,4.0094127098972505,0,0,112.37538716805462
50,20088,2852574,204.6,4.0094127098972505,0,0,136.24563656791335
51,22373,3263190,236.4,4.0094127098972505,0,0,139.94297278509046
52,27216,3945714,253.4,4.0094127098972505,0,0,139.10014095525085
53,21182,3182871,220.9,4.0094127098972505,0,0,144.17139909471473
54,22071,3320937,226.7,4.0094127098972505,0,0,144.3697504769645
55,24587,3901556,257.2,4.0094127098972505,0,0,152.2499327782527
56,23677,3116944,235.3,4.0094127098972505,0,0,126.30968932029815
57,27634,3995529,260.0,4.0094127098972505,0,0,138.72884949815517
58,22765,3148813,218.1,4.0094127098972505,0,0,132.7101524833978
59,26920,3754066,255.3,4.0094127098972505,0,15720,133.80141419065913
