time,net_p,net_b,cpu,mem,reads,writes,bperp
1,23809,2972087,0.0,4.251819436861096,0,0,124.83040026880592
2,25733,3618949,261.2,4.251819436861096,0,0,140.63455485174677
3,20917,3215724,248.1,4.251819436861096,0,0,153.73734283118995
4,30898,3942227,264.1,4.251819436861096,0,0,127.58841996245712
5,19632,2520599,207.2,4.251819436861096,0,0,128.392369600652
6,27931,3380693,243.1,4.251819436861096,0,0,121.03730621889656
7,27160,3471159,240.2,4.251819436861096,0,0,127.80408689248895
8,29515,3744040,258.1,4.251819436861096,0,0,126.85210909706929
9,23694,3183047,233.2,4.251819436861096,0,0,134.3397906643032
10,31873,4076673,270.0,4.251819436861096,0,0,127.90364885639883
11,28414,3676401,252.1,4.251819436861096,0,0,129.38695713380727
12,23900,3067587,234.2,4.251819436861096,0,0,128.35092050209204
13,21814,3019486,229.2,4.251819436861096,0,0,138.41963876409645
14,24679,3275268,242.1,4.251819436861096,0,0,132.714777746262
15,26135,3460298,253.3,4.251819436861096,0,0,132.4009183087813
16,24415,3083752,229.2,4.251819436861096,0,0,126.3056317837395
17,26938,3621872,250.1,4.251819436861096,0,0,134.4521493800579
18,27562,3507020,250.1,4.251819436861096,0,16384,127.24112909077715
19,26394,3298568,235.3,4.251722283644645,0,0,124.97416079411988
20,28091,3855952,257.2,4.251722283644645,0,0,137.26645544836424
21,32434,4059655,268.2,4.251722283644645,0,0,125.16664611210459
22,24328,3265725,238.2,4.251722283644645,0,4096,134.23729858599145
23,28073,3520768,250.1,4.251722283644645,0,0,125.41474014177324
24,21625,3042233,226.2,4.251722283644645,0,0,140.68129479768785
25,28729,3548274,250.1,4.251722283644645,0,0,123.50844094817084
26,25023,3561663,253.1,4.251722283644645,0,0,142.33557127442754
27,24686,3148149,236.4,4.251722283644645,0,20480,127.52770801263874
28,29972,3875063,265.1,4.251722283644645,0,0,129.28943680768717
29,29708,3611445,249.1,4.251722283644645,0,147456,121.56473003904672
30,37463,3956353,260.2,4.251722283644645,0,0,105.60694551957931
31,30994,3370713,217.3,4.251722283644645,0,0,108.75372652771505
32,39289,4128544,246.1,4.251722283644645,0,0,105.08142228104559
33,27442,3711526,258.2,4.251722283644645,0,0,135.24983601778297
34,25915,3368759,245.2,4.251722283644645,0,0,129.9926297511094
35,24860,3476855,251.3,4.251722283644645,0,0,139.8574014481094
36,29167,3805886,264.2,4.251722283644645,0,0,130.48602873110022
37,22590,3228125,243.3,4.251722283644645,0,0,142.90061974324922
38,27189,3501259,251.1,4.251722283644645,0,0,128.7748354113796
39,25007,3555278,256.1,4.251722283644645,0,0,142.17131203263085
40,24404,3110850,234.2,4.251722283644645,0,0,127.47295525323717
41,26745,3366953,244.4,4.251722283644645,0,0,125.89093288465133
42,27200,3727473,258.2,4.251722283644645,0,0,137.03944852941177
43,25668,3346760,243.1,4.251722283644645,0,0,130.38647342995168
44,24256,2980589,227.2,4.251722283644645,0,0,122.88048317941953
45,25776,3641488,257.4,4.251722283644645,0,0,141.27436374922408
46,27334,3586308,247.4,4.251722283644645,0,0,131.20319016609352
47,28760,3718339,261.0,4.251722283644645,0,0,129.2885605006954
48,29405,3423504,247.1,4.251722283644645,0,16384,116.42591396021085
49,26215,3398433,242.4,4.251722283644645,0,0,129.63696357047493
50,39667,4256523,254.2,4.251722283644645,0,0,107.30640078654801
51,49049,4939274,272.1,4.251722283644645,0,0,100.70080939468694
52,25383,2967590,223.2,4.251722283644645,0,4096,116.91250049245558
53,28032,3763266,255.1,4.251722283644645,0,0,134.24892979452054
54,23559,2913864,220.2,4.251722283644645,0,0,123.68368776263848
55,28587,3852051,255.1,4.251722283644645,0,0,134.7483471508028
56,26054,3496779,244.2,4.251722283644645,0,0,134.21275044139097
57,28112,3269900,245.3,4.251722283644645,0,12288,116.31687535571997
58,27354,3728973,256.2,4.251722283644645,0,0,136.3227681509103
59,29287,3892549,258.1,4.251722283644645,0,16384,132.9104722231707
