time,net_p,net_b,cpu,mem,reads,writes,bperp
1,23479,3610405,256.2,4.049624661837206,0,0,148.5824707646596
2,27866,3586847,245.5,4.049624661837206,0,0,124.37056813290917
3,19447,3069039,213.7,4.049624661837206,0,0,152.48370988609366
4,18841,2790818,204.3,4.049624661837206,0,3957,143.11892085258776
5,29475,3988035,258.1,4.049624661837206,0,0,130.73382881510784
6,22792,3073414,220.6,4.049624661837206,0,0,130.29569413215665
7,24824,3390525,243.6,4.049624661837206,0,0,131.97327280145964
8,25957,3378967,231.2,4.049624661837206,0,0,125.78052304462695
9,14478,2149037,173.2,4.049624661837206,0,0,143.4221795188584
10,28953,3911910,253.3,4.049624661837206,0,0,130.54933927082524
11,21018,3291957,236.0,4.049624661837206,0,0,151.33350072755258
12,23662,3217277,248.4,4.049624661837206,0,0,131.3764423352883
13,21701,2988269,227.3,4.049624661837206,0,0,133.0544270140047
14,28136,4026579,254.3,4.049624661837206,0,0,138.28013924529418
15,29218,4180184,280.4,4.049624661837206,0,0,138.2381700610447
16,29481,4190465,262.1,4.049624661837206,0,0,137.34279269312643
17,26289,3865865,245.5,4.049624661837206,0,0,142.08560048091246
18,27274,3863764,260.9,4.049624661837206,0,0,136.88186412696874
19,32392,4049814,251.3,4.049624661837206,0,0,120.80345178223838
20,25857,3593935,254.1,4.049624661837206,0,0,134.29750885026056
21,28779,4146717,258.2,4.049624661837206,0,0,139.2216810395304
22,24657,3604239,248.6,4.049624661837206,0,0,141.23750074843704
23,25986,3621489,251.4,4.049624661837206,0,0,134.65789292968617
24,22904,3372513,236.1,4.049624661837206,0,0,142.27612998668397
25,15249,2332284,189.8,4.049624661837206,0,0,147.7812953785871
26,26895,4026500,249.4,4.049624661837206,0,0,144.65601371451208
27,19729,3002919,231.2,4.049624661837206,0,0,147.06497576844603
28,21404,3226575,232.0,4.049624661837206,0,0,145.6561486778472
29,25616,3505226,239.8,4.049624661837206,0,0,132.21782006179686
30,26266,3768649,246.7,4.049624661837206,0,0,138.63482559337774
31,17810,2588810,192.7,4.049624661837206,0,0,140.45196996347127
32,24550,3840412,264.9,4.049624661837206,0,0,151.1497514642475
33,25070,3904753,255.1,4.049624661837206,0,0,150.4954096095869
34,25825,3752556,259.1,4.049624661837206,0,0,140.40319211867177
35,22529,3173506,229.2,4.049624661837206,0,0,136.10852325109138
36,28568,3826823,245.6,4.049624661837206,0,0,129.4332500064484
37,24406,3179874,253.3,4.049624661837206,0,0,125.89076833053906
38,20936,2595453,206.2,4.049624661837206,0,0,119.7828002598396
39,23961,3284378,223.5,4.049624661837206,0,0,132.4452913222904
40,25640,3788216,0.0,4.049624661837206,0,15831,142.7576400517333
41,24403,3571562,254.2,4.049624661837206,0,0,141.41443449170544
42,17890,2515361,193.5,4.049624661837206,0,0,135.8553483515816
43,13112,2006525,172.5,4.049624661837206,0,15831,147.8648415443775
44,17179,2555608,192.7,4.049624661837206,0,47493,143.74308135266244
45,23094,3144820,225.3,4.049624661837206,0,3957,131.576927271685
46,26564,4143645,264.9,4.049624661837206,0,0,150.72184918115235
47,27785,3927084,257.0,4.049624661837206,0,0,136.56572747647115
48,27034,3993499,260.0,4.049624661837206,0,0,142.7320355308588
49,29878,4093919,267.7,4.049624661837206,0,0,132.39504701754655
50,20435,3066916,229.2,4.049624661837206,0,0,145.01474139823128
51,28958,3954083,257.1,4.049624661837206,0,0,131.93470693495564
52,25379,3635893,247.5,4.049624661837206,0,7915,138.4258486728163
53,22531,3672750,238.8,4.049624661837206,0,0,157.50708405713883
54,24869,3171109,219.5,4.049624661837206,0,0,123.20728294938885
55,30516,4036485,270.6,4.049624661837206,0,0,127.80968351368301
56,23260,3882233,285.0,4.049624661837206,0,0,161.2691971852091
57,28688,4013466,266.9,4.049624661837206,0,0,135.17906106661528
58,31317,3772531,270.8,4.049624661837206,0,0,116.39664043084056
59,27679,3366728,245.6,4.049624661837206,0,39577,117.5287444777189
