time,net_p,net_b,cpu,mem,reads,writes,bperp
1,19361,2298447,0.0,3.2946173717723273,0,81920,118.71530396157223
2,18735,2411640,217.0,3.2946173717723273,0,0,128.72377902321858
3,19780,2618200,221.2,3.2946173717723273,0,0,132.36602628918098
4,18901,2395952,211.0,3.2946173717723273,0,16384,126.76324004020951
5,20777,2660495,226.1,3.2977262746987765,0,0,128.05000721952158
6,18620,2348145,212.3,3.2977262746987765,0,81920,126.10875402792696
7,20894,2459688,207.1,3.2977262746987765,0,0,117.72221690437446
8,20125,2593502,220.0,3.2977262746987765,0,0,128.86966459627328
9,20880,2602322,222.0,3.2977262746987765,0,0,124.6322796934866
10,21496,2645723,219.0,3.2977262746987765,0,0,123.07978228507629
11,20389,2707029,222.0,3.2977262746987765,0,81920,132.76909117661484
12,20188,2375104,206.2,3.2977262746987765,0,0,117.64929661184863
13,18871,2397617,212.1,3.2977262746987765,0,0,127.05299136240792
14,21400,2380017,209.1,3.2977262746987765,0,12288,111.2157476635514
15,20750,2720668,223.1,3.2977262746987765,0,28672,131.11653012048194
16,19475,2650968,229.1,3.3008351776252254,0,65536,136.1215917843389
17,20021,2621248,217.1,3.3008473217772822,0,0,130.92492882473402
18,21065,2525578,216.1,3.3008716100813946,0,0,119.89451697127937
19,23170,2664432,219.0,3.300877682157423,0,0,114.99490720759603
20,20637,2550613,219.1,3.3008837542334515,0,0,123.5941755100063
21,20486,2731435,226.0,3.3008837542334515,0,81920,133.33178756223762
22,21609,2627460,222.0,3.3008837542334515,0,4096,121.59100374843815
23,21981,2654655,220.0,3.3008837542334515,0,0,120.77043810563669
24,20641,2572419,222.0,3.3008837542334515,0,0,124.6266653747396
25,21438,2455951,210.1,3.3008837542334515,0,0,114.56063998507324
26,19498,2303919,206.2,3.3008837542334515,0,90112,118.16181146784285
27,21254,2558187,223.2,3.3008898263094797,0,245760,120.36261409617013
28,25254,2748172,217.1,3.3008898263094797,0,0,108.82125603864735
29,20074,2585014,224.1,3.300895898385508,0,0,128.77423532928165
30,20453,2477779,215.0,3.300895898385508,0,0,121.14501540116365
31,21273,2509245,220.0,3.300895898385508,0,0,117.95444930193203
32,19635,2438119,212.2,3.300895898385508,0,0,124.1720906544436
33,23467,2713673,219.1,3.300895898385508,0,0,115.63783184897942
34,19984,2675739,229.1,3.300895898385508,0,16384,133.89406525220176
35,21183,2681220,221.1,3.300895898385508,0,0,126.57413964027758
36,20078,2240469,202.1,3.300895898385508,0,0,111.58825580237075
37,22162,2905746,231.0,3.300895898385508,0,0,131.11388863820954
38,22960,2675437,224.2,3.300895898385508,0,0,116.52600174216028
39,18410,2271175,203.1,3.300895898385508,0,0,123.36637696903857
40,22537,2690644,220.3,3.300908042537564,0,0,119.38785108931978
41,23755,2622583,215.2,3.300908042537564,0,0,110.40130498842349
42,21126,2601273,218.1,3.300914114613593,0,0,123.13135472877023
43,24539,3031776,231.0,3.300914114613593,0,0,123.54928888707771
44,20559,2681003,224.1,3.3009201866896207,0,0,130.40532127048982
45,20413,2603630,221.1,3.3009201866896207,0,16384,127.54764120903346
46,23346,2780750,224.0,3.3009201866896207,0,0,119.11034010108798
47,23384,2826848,231.0,3.3009201866896207,0,0,120.88812863496408
48,18876,2299226,207.1,3.3009201866896207,0,0,121.80684467048103
49,18722,2467254,216.0,3.3009201866896207,0,0,131.78367695759
50,21152,2681779,225.0,3.3009201866896207,0,0,126.78607223903177
51,19758,2334188,209.1,3.3009201866896207,0,0,118.13888045348719
52,20803,2513075,212.1,3.3009201866896207,0,4096,120.80348988126713
53,17742,2125993,201.2,3.3009201866896207,0,0,119.82826062450683
54,20329,2368881,203.2,3.3009201866896207,0,0,116.52717792316395
55,20685,2428433,213.3,3.300816961397141,0,0,117.40067681895093
56,21042,2296215,209.1,3.3039258643235905,0,0,109.12532078699743
57,19539,2267990,201.1,3.3039258643235905,0,131072,116.07502942832284
58,21460,2719475,226.0,3.3039258643235905,0,0,126.72297297297297
59,18257,2117911,198.1,3.3039258643235905,0,0,116.00542257764145
