time,net_p,net_b,cpu,mem,reads,writes,bperp
1,2934,200858,0.0,7.816097705046721,0,0,68.4587593728698
2,18816,2793369,226.0,7.816097705046721,0,0,148.45711096938774
3,2884,161730,114.5,7.816097705046721,0,0,56.07836338418863
4,20901,2934048,230.0,7.816097705046721,0,0,140.37835510262667
5,6648,655255,138.4,7.816097705046721,0,0,98.56422984356198
6,15661,2484446,194.2,7.816097705046721,0,0,158.63903965264032
7,17929,2972024,233.0,7.816097705046721,0,0,165.7663004071616
8,2976,166870,112.5,7.816097705046721,0,0,56.071908602150536
9,15797,2746469,230.9,7.816097705046721,0,0,173.8601633221498
10,3097,173646,113.5,7.816097705046721,0,0,56.06909912818857
11,14899,2376544,199.1,7.816097705046721,0,0,159.51030270487954
12,20229,2963939,234.0,7.816097705046721,0,0,146.51930396954867
13,3117,174766,114.5,7.816097705046721,0,0,56.06865575874238
14,27509,3823547,252.9,7.816097705046721,0,0,138.99258424515614
15,3102,187465,113.5,7.816097705046721,0,8192,60.43359123146357
16,18864,3156448,231.9,7.816097705046721,0,0,167.32654792196777
17,2915,163454,130.4,7.816097705046721,0,0,56.073413379073756
18,19591,3474409,241.0,7.816097705046721,0,0,177.34720024501047
19,19351,2716353,232.0,7.816097705046721,0,131072,140.37274559454292
20,3584,250961,117.5,7.816097705046721,0,0,70.02260044642857
21,18588,2678051,233.0,7.816097705046721,0,0,144.0741876479449
22,3886,217830,116.5,7.816097705046721,0,0,56.05506948018528
23,22903,3376833,236.2,7.816097705046721,0,0,147.44064096406584
24,4231,237161,138.4,7.816097705046721,0,0,56.05317891751359
25,22032,3611587,245.9,7.816097705046721,0,20480,163.9246096586783
26,3896,218398,134.4,7.816097705046721,0,0,56.05698151950719
27,25478,3650903,238.9,7.816097705046721,0,0,143.2962948426093
28,3996,224004,116.5,7.816097705046721,0,16384,56.05705705705706
29,25601,3710714,251.9,7.816097705046721,0,0,144.94410374594742
30,4157,233020,117.5,7.816097705046721,0,4096,56.054847245609814
31,29498,4804307,283.7,7.816097705046721,0,0,162.86890636653334
32,3962,222086,118.5,7.816097705046721,0,0,56.0540131246845
33,23935,4322975,267.8,7.816097705046721,0,0,180.61311886358888
34,3528,197796,134.4,7.816097705046721,0,0,56.064625850340136
35,22075,3098158,226.0,7.816097705046721,0,0,140.34690826727066
36,3678,206196,132.4,7.816097705046721,0,0,56.06199021207178
37,21167,3327468,235.1,7.816097705046721,0,0,157.20073699626778
38,3718,208436,135.4,7.816097705046721,0,0,56.061323292092524
39,20105,3659607,247.9,7.816097705046721,0,0,182.02472021885103
40,24451,3780977,242.2,7.816097705046721,0,0,154.63486155985441
41,7493,1180874,162.4,7.816097705046721,0,0,157.59695716001602
42,17523,2857986,227.0,7.816097705046721,0,0,163.09912686183873
43,3222,448160,130.4,7.816097705046721,0,0,139.0937306021105
44,21225,2951046,216.1,7.816097705046721,0,0,139.03632508833923
45,3003,188381,111.5,7.816097705046721,0,28672,62.730935730935734
46,27463,4107869,267.8,7.816097705046721,0,0,149.57830535629756
47,3060,171614,114.5,7.816097705046721,0,0,56.08300653594771
48,22718,3526172,252.8,7.816097705046721,0,0,155.2148956774364
49,3500,196214,114.5,7.816097705046721,0,16384,56.061142857142855
50,20231,3080028,224.0,7.816097705046721,0,0,152.2429934259305
51,3541,198508,131.4,7.816097705046721,0,0,56.059870093194014
52,22549,3779271,247.9,7.816097705046721,0,0,167.60259878486852
53,10537,1315346,182.4,7.816097705046721,0,0,124.83116636613838
54,16481,2510729,200.3,7.816097705046721,0,0,152.34081669801589
55,24150,3198453,225.0,7.816097705046721,0,0,132.44111801242235
56,3890,218054,132.4,7.816097705046721,0,0,56.05501285347044
57,23506,3248233,230.0,7.816097705046721,0,0,138.18739896196715
58,3475,257524,132.4,7.816097705046721,0,16384,74.10762589928058
59,24140,3719030,238.9,7.816097705046721,0,0,154.0608947804474
