time,net_p,net_b,cpu,mem,reads,writes,bperp
1,11633,1599265,0.0,3.666708118705686,0,98304,137.4765752600361
2,14846,1594903,171.2,3.666708118705686,0,0,107.42981274417352
3,13640,1550900,174.2,3.666708118705686,0,0,113.70234604105572
4,14271,1814078,185.2,3.666708118705686,0,28672,127.11638988157803
5,11644,1287864,160.4,3.666708118705686,0,0,110.60322913088285
6,15431,1665642,176.3,3.666708118705686,0,98304,107.9412870196358
7,12289,1584803,175.2,3.666708118705686,0,516096,128.961103425828
8,15282,1845306,183.2,3.666708118705686,0,0,120.75029446407538
9,9148,1072979,152.3,3.666708118705686,0,0,117.29110188019239
10,13451,1408860,166.3,3.666708118705686,0,0,104.74016801724778
11,13525,1726158,179.2,3.666708118705686,0,81920,127.62720887245841
12,12678,1473411,176.2,3.666708118705686,0,0,116.21793658305727
13,9677,1272661,167.3,3.666708118705686,0,0,131.51400227343186
14,13715,1580352,176.2,3.6667141907817142,0,0,115.22799854174262
15,14337,1900268,193.2,3.6667141907817142,0,0,132.54293087814744
16,12094,1440359,167.3,3.6667141907817142,0,65536,119.09699024309575
17,13466,1737351,179.2,3.6667141907817142,0,0,129.01759988118224
18,15858,2010244,189.2,3.6667141907817142,0,0,126.76529196620002
19,13491,1500037,168.3,3.6667141907817142,0,0,111.18797716996517
20,14505,1753245,183.2,3.6667141907817142,0,0,120.8717683557394
21,11902,1525754,174.2,3.6667141907817142,0,16384,128.19307679381618
22,11600,1223739,154.3,3.6667141907817142,0,0,105.49474137931034
23,13078,1448657,170.3,3.6667141907817142,0,0,110.77053066218076
24,8409,1040434,149.4,3.6667141907817142,0,0,123.72862409323344
25,13468,1321198,160.5,3.6667141907817142,0,4096,98.0990495990496
26,10399,1280595,162.3,3.6667141907817142,0,0,123.14597557457448
27,10965,1320273,168.2,3.6667141907817142,0,0,120.4079343365253
28,11116,1243721,158.3,3.6667141907817142,0,0,111.88566030946383
29,15169,1648319,176.4,3.6667141907817142,0,0,108.6636561408135
30,11086,1296645,162.3,3.6667141907817142,0,0,116.96238499007758
31,14820,1715801,182.2,3.6667141907817142,0,0,115.77604588394063
32,10826,1389861,170.2,3.6667141907817142,0,0,128.38176611860337
33,13772,1591980,176.2,3.6667141907817142,0,0,115.59541097879756
34,12647,1283556,161.3,3.6667141907817142,0,24576,101.49094646951846
35,12488,1639222,176.2,3.6667141907817142,0,0,131.2637732222934
36,16887,1881270,184.2,3.6667141907817142,0,16384,111.40344643808847
37,13392,1417323,166.4,3.6667141907817142,0,393216,105.83355734767025
38,14882,1561946,171.4,3.6667141907817142,0,0,104.9553823410832
39,10983,1262217,161.3,3.6667141907817142,0,0,114.92461076208686
40,14032,1513121,170.2,3.6667141907817142,0,0,107.83359464082098
41,12307,1138433,161.4,3.6667141907817142,0,0,92.50288453725523
42,12097,1296822,162.4,3.6667141907817142,0,0,107.20195089691659
43,12679,1267171,158.3,3.6667141907817142,0,0,99.94250335199936
44,17278,2053840,197.1,3.6667141907817142,0,0,118.8702396110661
45,13345,1504948,169.3,3.6667141907817142,0,0,112.77242412888722
46,14554,1607484,175.2,3.6666170375652625,0,0,110.44963583894462
47,10015,1081856,158.3,3.6666170375652625,0,0,108.02356465302047
48,13310,1415342,168.2,3.6666170375652625,0,0,106.33673929376408
49,16118,1510551,164.3,3.6666170375652625,0,0,93.71826529346073
50,14309,1604308,182.2,3.6666170375652625,0,0,112.11880634565658
51,10268,1070976,151.4,3.6666170375652625,0,0,104.30229840280484
52,14610,1537445,171.2,3.6666170375652625,0,0,105.23237508555783
53,11958,1415478,174.2,3.6666170375652625,0,0,118.37079779227295
54,15365,1643468,175.3,3.6666170375652625,0,0,106.9617962902701
55,9151,1248728,168.3,3.6666170375652625,0,4096,136.458092011802
56,9254,985437,156.3,3.6666170375652625,0,0,106.4876810028096
57,11666,1253543,160.3,3.6666170375652625,0,0,107.45268301045775
58,23469,2203691,184.3,3.6666170375652625,0,0,93.89795048787762
59,18247,2120512,201.4,3.6666170375652625,0,0,116.21154162328054
