time,net_p,net_b,cpu,mem,reads,writes,bperp
1,14173,1405585,0.0,3.507109672379923,0,0,99.17342834967897
2,14400,1341520,162.3,3.507109672379923,0,0,93.16111111111111
3,13094,1224235,158.3,3.507109672379923,0,0,93.49587597372843
4,14824,1563717,175.3,3.507109672379923,0,8192,105.48549649217485
5,12112,1340476,164.4,3.507109672379923,0,81920,110.67338177014531
6,13756,1303518,162.3,3.5102185753063724,0,4096,94.75995929049142
7,13824,1198066,158.3,3.5102185753063724,0,0,86.66565393518519
8,13965,1404100,165.3,3.5102185753063724,0,0,100.54421768707483
9,13920,1378777,166.3,3.5102185753063724,0,4096,99.05007183908046
10,13556,1318145,163.3,3.5102185753063724,0,114688,97.23701681912068
11,14762,1386138,163.3,3.5102185753063724,0,0,93.8990651673215
12,13809,1444332,170.2,3.5102185753063724,0,0,104.59352596132956
13,13118,1228243,159.3,3.5102185753063724,0,0,93.63035523707882
14,13344,1507894,176.2,3.5102185753063724,0,28672,113.00164868105516
15,14406,1518357,171.3,3.5102307194584292,0,81920,105.3975426905456
16,11736,1211824,160.3,3.5102307194584292,0,0,103.25698704839809
17,12433,1151606,157.3,3.5102307194584292,0,532480,92.62494973055578
18,13287,1366531,164.3,3.5102307194584292,0,0,102.84721908632498
19,12566,1330469,163.3,3.5102307194584292,0,0,105.87848161706191
20,13020,1289588,164.3,3.5102307194584292,0,65536,99.04669738863288
21,13760,1440795,168.2,3.5102307194584292,0,0,104.70893895348837
22,13569,1276499,159.3,3.5102307194584292,0,0,94.0746554646621
23,12359,1320394,167.2,3.5133396223848785,0,0,106.8366372683874
24,13140,1457816,171.2,3.5133396223848785,0,0,110.94490106544902
25,13367,1129366,154.3,3.5133396223848785,0,65536,84.48911498466373
26,13218,1226779,157.4,3.5133396223848785,0,0,92.8112422454229
27,12304,1127420,152.4,3.5133396223848785,0,0,91.63036410923277
28,12098,1240840,164.3,3.5133396223848785,0,0,102.56571334104811
29,11325,1077927,155.3,3.5133396223848785,0,0,95.18119205298014
30,12369,1185609,157.3,3.5133396223848785,0,0,95.85326218772738
31,10760,1045556,157.3,3.5133396223848785,0,0,97.17063197026022
32,12067,1069141,152.3,3.516466741539412,0,0,88.60039777906688
33,14591,1433583,167.3,3.516466741539412,0,0,98.2511822356247
34,12657,1153407,155.3,3.516466741539412,0,0,91.12799241526429
35,12673,1221769,163.4,3.5164728136154406,0,0,96.40724374654778
36,12555,1414272,171.2,3.5164728136154406,0,4096,112.64611708482676
37,11332,1146319,159.4,3.5164728136154406,0,0,101.15769502294387
38,12745,1234350,166.3,3.51958171654189,0,0,96.84974499803845
39,11799,1008222,149.4,3.5196485093782,0,0,85.44978387998982
40,12346,1271505,166.3,3.5196545814542284,0,16384,102.98922728009072
41,14630,1499916,166.3,3.5227634843806777,0,0,102.5233082706767
42,11796,1139179,152.4,3.5227634843806777,0,0,96.57332994235334
43,15543,1568101,177.3,3.522854565521101,0,0,100.88792382422956
44,12885,1349875,167.3,3.522854565521101,0,36864,104.76329064804035
45,12910,1147096,151.4,3.522854565521101,0,0,88.85329202168862
46,14920,1626149,174.2,3.522860637597129,0,0,108.99121983914209
47,13282,1207332,160.3,3.5259816846756347,0,303104,90.89986447824123
48,15365,1269536,154.3,3.5259816846756347,0,0,82.62518711356981
49,13739,1286819,165.3,3.5259816846756347,0,0,93.66176577625737
50,12491,1095855,149.3,3.5259816846756347,0,0,87.73156672804419
51,13771,1248590,155.3,3.5259816846756347,0,0,90.66807058310943
52,14640,1256992,159.3,3.5259816846756347,0,0,85.86010928961748
53,16738,1592614,170.4,3.528993434385632,0,0,95.14959971322739
54,13558,1415694,171.2,3.528993434385632,0,0,104.41761321728869
55,15868,1604186,167.3,3.528993434385632,0,0,101.09566422989664
56,13432,1208980,156.4,3.528993434385632,0,0,90.00744490768315
57,13047,1222168,156.3,3.528993434385632,0,0,93.67425461791983
58,15769,1493570,169.2,3.528993434385632,0,0,94.71558120362737
59,13192,1367488,164.3,3.5321387697682507,0,0,103.66040024257126
