time,net_p,net_b,cpu,mem,reads,writes,bperp
1,14327,1607565,0.0,3.681293245325473,0,65536,112.20527675019194
2,7920,942454,152.4,3.681293245325473,0,8192,118.99671717171717
3,10988,1106326,151.4,3.681293245325473,0,24576,100.68492901346924
4,15956,1793080,182.2,3.681293245325473,0,0,112.3765354725495
5,15115,1462133,162.3,3.681293245325473,0,475136,96.7339067151836
6,9962,1174656,159.3,3.681293245325473,0,81920,117.913671953423
7,15090,1587572,170.2,3.681293245325473,0,0,105.20689198144467
8,14763,1769939,185.3,3.681293245325473,0,0,119.89019846914584
9,12809,1505331,169.3,3.681293245325473,0,0,117.52135217425248
10,12820,1383615,163.3,3.681293245325473,0,0,107.92628705148206
11,11621,1152847,153.3,3.681293245325473,0,81920,99.20376903880906
12,14652,1825866,183.4,3.681293245325473,0,0,124.61547911547912
13,12467,1338967,165.3,3.681293245325473,0,0,107.40089837170129
14,17465,1946689,184.2,3.681293245325473,0,0,111.46229602061265
15,11251,1254240,161.3,3.681293245325473,0,0,111.4780908363701
16,14373,1597587,172.4,3.681293245325473,0,65536,111.15195157587142
17,13678,1490611,168.3,3.681293245325473,0,0,108.97872495978945
18,12422,1244433,160.4,3.681293245325473,0,0,100.17976171308968
19,15276,1573543,172.3,3.681293245325473,0,0,103.00752814873003
20,13976,1496595,166.3,3.681293245325473,0,0,107.0832140812822
21,13793,1558684,174.2,3.681293245325473,0,16384,113.00543754078156
22,16047,1785759,178.2,3.681293245325473,0,0,111.28304355954384
23,10470,1194667,159.3,3.681293245325473,0,4096,114.10382043935053
24,14346,1571631,172.3,3.681293245325473,0,0,109.55186114596403
25,13676,1715265,178.3,3.681293245325473,0,0,125.42154138637028
26,12448,1769482,188.2,3.681293245325473,0,0,142.14990359897172
27,12117,1532264,177.2,3.681293245325473,0,0,126.45572336386894
28,16554,1696643,177.2,3.681293245325473,0,16384,102.49142201280657
29,13682,1597695,173.2,3.681293245325473,0,0,116.7734980266043
30,16400,1847634,183.2,3.681293245325473,0,0,112.66060975609756
31,10613,1343898,179.4,3.681293245325473,0,0,126.6275322717422
32,13335,1369345,162.3,3.681293245325473,0,81920,102.68803899512561
33,14613,1692055,175.2,3.681293245325473,0,0,115.79107643878739
34,13301,1577404,173.2,3.681293245325473,0,0,118.59288775280054
35,20519,2140380,189.3,3.681293245325473,0,401408,104.3121009795799
36,12692,1143550,158.3,3.681293245325473,0,0,90.10006303183107
37,17141,2030635,190.2,3.681293245325473,0,0,118.46654220873928
38,13675,1403269,161.3,3.681293245325473,0,0,102.61564899451554
39,11325,1431719,169.3,3.681293245325473,0,0,126.42110375275938
40,17676,1952790,194.1,3.681293245325473,0,0,110.47691785471827
41,13892,1440965,165.3,3.681293245325473,0,0,103.72624532104808
42,13590,1380754,167.3,3.681293245325473,0,0,101.60073583517293
43,14923,1424487,162.3,3.681293245325473,0,0,95.45580647322925
44,18082,2090400,193.3,3.6811960921090217,0,0,115.60668067691627
45,10812,1179442,163.3,3.6811960921090217,0,0,109.08638549759526
46,14533,1513336,171.2,3.6811960921090217,0,0,104.13101217917843
47,13210,1437554,167.3,3.6811960921090217,0,0,108.8231642694928
48,17691,1870128,180.2,3.6811960921090217,0,0,105.71070035611328
49,12908,1333112,164.3,3.6811960921090217,0,0,103.2779671521537
50,16524,1904638,190.3,3.6811960921090217,0,0,115.26494795449044
51,11727,1260797,161.3,3.6811960921090217,0,0,107.51232199198431
52,12383,1581617,180.3,3.6811960921090217,0,0,127.72486473390938
53,12991,1323858,163.5,3.6811960921090217,0,4096,101.90578092525594
54,11466,1328360,165.3,3.6811960921090217,0,0,115.85208442351299
55,12708,1359305,171.2,3.6811960921090217,0,0,106.96451054453887
56,11695,1255337,163.3,3.6811960921090217,0,0,107.33963232150492
57,12441,1346612,169.2,3.6811960921090217,0,0,108.23985210192107
58,16246,1752455,183.2,3.6811960921090217,0,0,107.86993721531454
59,17801,2001173,188.2,3.6811960921090217,0,0,112.41913375653053
