time,net_p,net_b,cpu,mem,reads,writes,bperp
1,16313,1851363,0.0,3.6707581934165097,0,81920,113.49003861950591
2,12802,1627515,175.3,3.6707581934165097,0,0,127.12974535228871
3,11316,1394395,172.4,3.6707581934165097,0,0,123.22331212442559
4,10466,1044450,148.4,3.6707581934165097,0,4096,99.79457290273265
5,12627,1371090,164.3,3.6707581934165097,0,4096,108.583986695177
6,12128,1492592,173.3,3.6707581934165097,0,98304,123.06992084432717
7,14447,1633027,176.2,3.6707581934165097,0,458752,113.0357167578044
8,14172,1708714,180.2,3.6707581934165097,0,0,120.56971493084956
9,13731,1693280,178.2,3.6707581934165097,0,0,123.31803947272594
10,13568,1458126,169.3,3.6707581934165097,0,0,107.46801297169812
11,11742,1259719,163.3,3.6707581934165097,0,81920,107.2831715210356
12,12792,1522197,170.3,3.6707581934165097,0,0,118.99601313320825
13,14153,1514154,172.3,3.6707581934165097,0,0,106.98466756164771
14,12637,1593389,174.2,3.6707581934165097,0,0,126.0891825591517
15,14528,1798507,184.2,3.6707581934165097,0,0,123.79591134361233
16,12169,1337262,164.3,3.6707581934165097,0,65536,109.89087024406278
17,17125,2188057,199.1,3.6707581934165097,0,0,127.76975182481752
18,7452,1172478,164.3,3.6707581934165097,0,0,157.33735909822866
19,11823,1453159,173.3,3.6707581934165097,0,0,122.90949843525333
20,15810,1988364,192.3,3.6707581934165097,0,0,125.7662239089184
21,11208,1268343,161.4,3.6707581934165097,0,16384,113.16407922912205
22,12130,1365163,168.3,3.6707581934165097,0,0,112.54435284418797
23,13405,1848870,186.2,3.6707581934165097,0,0,137.92390898918313
24,14157,1608458,172.3,3.6707581934165097,0,0,113.61573779755598
25,14758,1545758,171.3,3.6707581934165097,0,4096,104.74034422008403
26,16127,1670454,176.3,3.6707581934165097,0,0,103.58119923110311
27,11610,1707035,181.3,3.6707581934165097,0,0,147.03143841515936
28,12183,1378689,165.3,3.6707581934165097,0,0,113.16498399409012
29,12537,1563079,174.3,3.6707581934165097,0,0,124.67727526521496
30,13185,1563063,171.3,3.6707581934165097,0,0,118.5485779294653
31,12726,1573290,183.3,3.6707581934165097,0,0,123.62800565770863
32,12402,1317673,160.3,3.6707581934165097,0,0,106.2468150298339
33,11656,1319366,167.2,3.6707581934165097,0,0,113.19200411805079
34,12386,1475208,174.4,3.6707581934165097,0,0,119.10285806555788
35,11276,1548281,176.2,3.6707581934165097,0,8192,137.30764455480667
36,13810,1617173,182.2,3.6707581934165097,0,16384,117.10159304851557
37,13522,1673409,175.3,3.6707581934165097,0,327680,123.75454814376572
38,10389,1276995,164.3,3.6707581934165097,0,8192,122.91799018192319
39,14525,1637102,180.2,3.6707581934165097,0,0,112.70925989672978
40,14326,1457260,166.3,3.6707581934165097,0,0,101.72134580483038
41,11521,1436100,173.2,3.6707581934165097,0,0,124.6506379654544
42,12631,1507509,172.2,3.6707581934165097,0,0,119.34993270524899
43,14485,1731583,178.2,3.6707581934165097,0,4096,119.54318260269244
44,17339,1906880,187.2,3.6707581934165097,0,0,109.97635388430706
45,13565,1680523,176.2,3.6707581934165097,0,0,123.88669369701438
46,12472,1610460,175.3,3.670661040200058,0,0,129.12604233483003
47,12373,1361512,166.3,3.670661040200058,0,0,110.03895579083488
48,13565,1686413,178.2,3.670661040200058,0,0,124.32089937338739
49,14578,1856506,194.2,3.670661040200058,0,0,127.34984222801482
50,12841,1455484,167.3,3.670661040200058,0,0,113.34662409469668
51,8568,887754,148.3,3.670661040200058,0,0,103.61274509803921
52,11679,1206326,163.3,3.670661040200058,0,0,103.29017895367754
53,19490,2246619,197.2,3.670661040200058,0,0,115.27034376603386
54,12967,1252212,158.3,3.670661040200058,0,0,96.56913704017892
55,14536,1496563,169.2,3.670661040200058,0,4096,102.95562740781509
56,13892,1487308,167.3,3.670661040200058,0,0,107.06219406852865
57,15098,1806617,186.2,3.670661040200058,0,0,119.65935885547755
58,11311,1463254,177.2,3.670661040200058,0,0,129.36557333569093
59,13807,1555496,169.2,3.670661040200058,0,0,112.65995509524154
