time,net_p,net_b,cpu,mem,reads,writes,bperp
1,22099,3292193,0.0,4.565709335063956,0,8192,148.97474998868728
2,3431,192348,134.4,4.565709335063956,0,0,56.061789565724276
3,22306,3341297,247.0,4.565709335063956,0,0,149.7936429660181
4,18943,3269409,240.1,4.565709335063956,0,122880,172.5919336958243
5,3813,213750,133.5,4.565709335063956,0,0,56.0582218725413
6,26190,4207986,257.0,4.565709335063956,0,0,160.67147766323023
7,3237,181525,127.6,4.565709335063956,0,0,56.07815878900216
8,25529,3874835,260.9,4.565709335063956,0,0,151.78169924399702
9,3230,194660,120.5,4.565709335063956,0,0,60.26625386996904
10,22381,3968999,266.1,4.565709335063956,0,0,177.33787587685984
11,3230,181136,131.5,4.565733623368069,0,0,56.079256965944275
12,27983,3758949,236.3,4.565733623368069,0,0,134.32973591108887
13,3276,183670,129.5,4.565739695444098,0,0,56.06532356532357
14,24084,3368429,241.0,4.565745767520125,0,0,139.8616924098987
15,3837,215086,124.5,4.565745767520125,0,0,56.05577273911911
16,19402,3392279,255.9,4.565745767520125,0,0,174.84171734872695
17,3046,170790,127.5,4.565745767520125,0,4096,56.07025607353907
18,18947,3080896,242.0,4.565745767520125,0,16384,162.6060062278989
19,18705,3154090,238.1,4.565745767520125,0,8192,168.6228281208233
20,3361,188452,130.5,4.565745767520125,0,16384,56.07021719726272
21,22200,3147931,244.0,4.565745767520125,0,0,141.7986936936937
22,3541,198508,123.5,4.565745767520125,0,0,56.059870093194014
23,24843,4067693,277.8,4.565745767520125,0,0,163.7359819667512
24,3394,190300,129.5,4.565745767520125,0,4096,56.069534472598704
25,29182,3727805,245.1,4.565757911672182,0,0,127.74330066479337
26,3729,209036,125.6,4.565757911672182,0,0,56.0568517028694
27,24246,3572171,250.0,4.565757911672182,0,0,147.3303225274272
28,7071,762918,156.4,4.565757911672182,0,0,107.89393296563428
29,17422,3034941,228.0,4.565757911672182,0,0,174.20164160257147
30,18552,3336198,242.0,4.565757911672182,0,0,179.82956015523934
31,2994,167892,127.5,4.565757911672182,0,28672,56.07615230460922
32,26397,4013239,263.9,4.565757911672182,0,0,152.03390536803425
33,3302,185126,130.4,4.565757911672182,0,0,56.06480920654149
34,26013,3672076,246.9,4.565757911672182,0,8192,141.16311075231616
35,3565,199876,136.4,4.565757911672182,0,0,56.066199158485276
36,24287,3384362,244.0,4.565757911672182,0,0,139.3487050685552
37,3523,197502,138.5,4.565770055824238,0,0,56.06074368435992
38,20563,3576646,249.9,4.565776127900267,0,0,173.93600155619316
39,26078,3356988,233.0,4.565776127900267,0,0,128.7287368663241
40,3761,255709,129.5,4.565776127900267,0,0,67.98963041744217
41,22169,3722296,260.9,4.565776127900267,0,0,167.90545356127927
42,3353,188008,130.5,4.565776127900267,0,0,56.071577691619446
43,23128,3774656,260.0,4.565776127900267,0,0,163.2071947423037
44,3249,182158,119.5,4.565776127900267,0,0,56.06586642043706
45,25505,3374839,240.1,4.565776127900267,0,0,132.3206822191727
46,18731,2825655,231.2,4.565776127900267,0,0,150.85446585873686
47,5815,703366,143.4,4.565776127900267,0,4096,120.95717970765263
48,20008,3301642,244.0,4.565782199976295,0,16384,165.01609356257498
49,3544,198740,132.5,4.565788272052322,0,0,56.07787810383747
50,19938,3353650,240.1,4.5656971909119,0,0,168.20393218978833
51,3553,199182,132.5,4.5656971909119,0,0,56.060230790880944
52,20170,3457897,255.0,4.5656971909119,0,0,171.43763014377788
53,20927,2694391,217.2,4.5656971909119,0,0,128.75189946002772
54,7849,979635,161.5,4.5656971909119,0,0,124.81016690024207
55,26467,4275058,274.8,4.5656971909119,0,0,161.52408659840557
56,4277,239740,130.5,4.5656971909119,0,0,56.05330839373393
57,25328,4274060,269.9,4.5656971909119,0,0,168.7484207201516
58,4052,227126,130.5,4.565709335063956,0,0,56.052813425468905
59,23173,4031947,273.0,4.565721479216013,0,0,173.99331118111596
