time,net_p,net_b,cpu,mem,reads,writes,bperp
1,13480,1367746,0.0,2.6588710116175815,0,81920,101.46483679525222
2,15190,1446548,165.3,2.6588710116175815,0,0,95.23028308097433
3,12928,1186045,161.4,2.658883155769638,0,0,91.74234220297029
4,11531,960550,143.5,2.658883155769638,0,0,83.30153499262856
5,11451,1036441,151.3,2.6588952999216944,0,0,90.51095974150729
6,13046,1385589,172.2,2.658907444073751,0,102400,106.20795646175073
7,10422,1104260,157.3,2.658907444073751,0,0,105.95471118787181
8,13459,1220653,157.4,2.6620163470002,0,0,90.69418233152537
9,13013,1226916,168.4,2.6620345632282847,0,12288,94.28386997617767
10,11578,1214108,168.3,2.6620527794563693,0,0,104.863361547763
11,12283,1363619,169.3,2.6620527794563693,0,81920,111.0167711471139
12,15723,1383067,160.3,2.6620527794563693,0,0,87.96457419067607
13,12135,1254290,165.3,2.6651920427629596,0,0,103.36135146271117
14,13774,1197543,159.3,2.665252763523242,0,28672,86.94228256134747
15,13881,1297162,162.3,2.665252763523242,0,0,93.44874288595922
16,13916,1252081,157.3,2.665252763523242,0,65536,89.97420235699914
17,13487,1376682,166.3,2.665252763523242,0,589824,102.0747386372062
18,15464,1351307,163.4,2.6683616664496914,0,0,87.38405328504915
19,14814,1215957,155.4,2.6683616664496914,0,0,82.08161198865938
20,12072,1178027,157.3,2.6683616664496914,0,0,97.58341616964877
21,12720,1171803,164.3,2.6683738106017474,0,81920,92.12287735849057
22,13406,1384109,167.4,2.6683738106017474,0,0,103.24548709533045
23,14718,1477995,171.4,2.6683738106017474,0,0,100.42091316754994
24,12325,1249837,160.3,2.6714827135281967,0,0,101.40665314401623
25,13003,1089067,151.4,2.6714827135281967,0,0,83.75505652541722
26,12780,1266927,164.3,2.6714827135281967,0,49152,99.13356807511737
27,12187,1082674,152.3,2.6714827135281967,0,16384,88.8384343973086
28,14251,1192379,157.3,2.6715191459843664,0,0,83.66984772998386
29,13869,1393952,172.3,2.674706985899182,0,0,100.50847213209316
30,13125,1218048,158.3,2.674706985899182,0,0,92.80365714285715
31,11930,1245537,163.3,2.6747373462793234,0,0,104.4037720033529
32,13297,1217265,169.3,2.6747373462793234,0,0,91.54433330826502
33,16260,1575688,175.2,2.6747373462793234,0,0,96.90578105781057
34,15082,1431452,167.3,2.6747373462793234,0,0,94.91128497546744
35,14322,1440164,167.3,2.6747373462793234,0,0,100.55606758832565
36,14293,1344775,162.3,2.6747373462793234,0,4096,94.08626600433779
37,15971,1522027,166.3,2.674779850811521,0,0,95.29941769457142
38,16440,1688445,182.3,2.6778948258139983,0,0,102.70346715328468
39,15688,1458842,163.3,2.6779373303461957,0,0,92.99094849566548
40,11735,1230124,163.4,2.6779373303461957,0,0,104.82522368981678
41,12465,1280945,162.3,2.6779373303461957,0,0,102.76333734456477
42,14093,1600029,177.3,2.6779373303461957,0,0,113.53359824026113
43,14827,1403704,162.3,2.6779373303461957,0,0,94.67215215485264
44,14332,1329691,160.3,2.677949474498252,0,28672,92.77777002511861
45,13310,1424301,167.3,2.677979834878393,0,0,107.00984222389181
46,12365,1312762,164.3,2.677979834878393,0,0,106.16756975333602
47,14339,1283900,159.3,2.6810948098808707,0,286720,89.5390194574238
48,13823,1378405,167.3,2.6810948098808707,0,0,99.71822325110324
49,14647,1362286,162.3,2.6810948098808707,0,0,93.00785143715437
50,14867,1523952,172.3,2.6810948098808707,0,0,102.50568372906437
51,12906,1143441,154.5,2.6810948098808707,0,0,88.5976290097629
52,13405,1164231,152.3,2.6809976566644194,0,0,86.85050354345394
53,13079,1201962,161.4,2.6809976566644194,0,0,91.90014527104519
54,16081,1368132,157.4,2.6809976566644194,0,0,85.07754492879796
55,11963,1129147,154.3,2.6810280170445604,0,0,94.38660871018975
56,11690,1192489,158.3,2.6842462173395174,0,0,102.0093242087254
57,11530,1072088,152.3,2.6842462173395174,0,16384,92.9824804856895
58,16415,1557945,166.3,2.6842462173395174,0,0,94.90983856229059
59,14579,1329756,158.3,2.6842462173395174,0,0,91.21037108169284
