time,net_p,net_b,cpu,mem,reads,writes,bperp
1,2823,158086,0.0,4.572473627759394,0,0,55.99929153382926
2,18393,2390615,204.1,4.572473627759394,0,0,129.9741749578644
3,17250,2739931,223.0,4.572479699835422,0,122880,158.83657971014492
4,3353,188004,124.4,4.572479699835422,0,0,56.07038473009246
5,20347,2859374,223.1,4.572479699835422,0,0,140.5304958962009
6,17563,2773890,222.0,4.572479699835422,0,0,157.9394180948585
7,3447,193271,114.5,4.572479699835422,0,0,56.06933565419205
8,20130,3181001,236.9,4.572479699835422,0,0,158.02290114257326
9,3333,186874,125.4,4.572479699835422,0,0,56.06780678067807
10,21259,3564202,250.9,4.572479699835422,0,0,167.65614563243804
11,3501,196284,126.4,4.572485771911451,0,0,56.065124250214225
12,21112,3264129,236.9,4.572485771911451,0,0,154.6101269420235
13,17770,3076631,235.0,4.572485771911451,0,0,173.13624085537424
14,3192,178977,127.4,4.572485771911451,0,0,56.07048872180451
15,27464,3628519,243.9,4.572485771911451,0,0,132.11910136906496
16,3140,176054,113.5,4.572485771911451,0,4096,56.06815286624204
17,20623,3757509,258.8,4.572485771911451,0,0,182.1999224167192
18,22761,2916510,225.3,4.572485771911451,0,16384,128.13628575194411
19,3877,424839,133.5,4.572485771911451,0,0,109.57931390250194
20,20325,3237343,239.1,4.572485771911451,0,0,159.2788683886839
21,3242,200059,125.5,4.572485771911451,0,0,61.70851326341764
22,13219,2613776,227.0,4.572485771911451,0,0,197.72872380664197
23,17540,2710659,222.0,4.572485771911451,0,0,154.5415621436716
24,2742,153766,111.5,4.572485771911451,0,0,56.078045222465356
25,21254,3132117,232.0,4.572485771911451,0,0,147.3660016937988
26,16111,2681657,226.1,4.572485771911451,0,0,166.44882378499162
27,3010,204332,122.5,4.572485771911451,0,0,67.8843853820598
28,19426,2510297,213.0,4.572485771911451,0,0,129.22356635437043
29,20668,3001407,233.0,4.572485771911451,0,8192,145.22000193535902
30,3590,201276,125.4,4.572485771911451,0,0,56.065738161559885
31,20698,3095010,222.0,4.572485771911451,0,0,149.53183882500724
32,3336,187041,125.4,4.572485771911451,0,16384,56.06744604316547
33,20811,3092618,233.9,4.572485771911451,0,0,148.60496852626014
34,3441,192938,125.4,4.572485771911451,0,0,56.07032839290904
35,18753,3177174,239.9,4.573924853930139,0,0,169.4221724524076
36,10157,1374186,175.3,4.573924853930139,0,0,135.29447671556562
37,14352,2051640,188.2,4.573924853930139,0,0,142.95150501672242
38,27571,3435899,224.0,4.573924853930139,0,0,124.62003554459396
39,3248,182102,124.4,4.573924853930139,0,0,56.06588669950739
40,19244,3111074,234.0,4.573924853930139,0,0,161.6646227395552
41,3417,205105,126.4,4.573924853930139,0,0,60.024875621890544
42,21727,3194220,237.9,4.573924853930139,0,0,147.01615501449808
43,21108,3022924,232.0,4.573924853930139,0,0,143.21224180405534
44,3658,205118,128.4,4.573924853930139,0,0,56.073810825587756
45,22145,3507832,237.0,4.576031864311932,0,0,158.4028900428991
46,3385,189788,123.5,4.576031864311932,0,4096,56.06735598227474
47,22806,3573469,251.0,4.576031864311932,0,16384,156.68986231693415
48,3193,179086,127.4,4.576031864311932,0,0,56.08706545568431
49,20723,3430513,245.9,4.576031864311932,0,0,165.5413308883849
50,17547,2665464,227.2,4.576031864311932,0,0,151.9042571379723
51,4149,398848,135.5,4.576031864311932,0,0,96.13111593154977
52,20037,3370446,249.9,4.576031864311932,0,0,168.2111094475221
53,3702,207524,128.4,4.576031864311932,0,0,56.05726634251756
54,19155,3128594,228.2,4.576031864311932,0,0,163.3304098146698
55,3493,195822,128.4,4.57894038872945,0,12288,56.061265387918695
56,22480,2996502,230.2,4.57894038872945,0,0,133.29635231316726
57,17409,2404667,211.2,4.57894038872945,0,0,138.1278074559136
58,5245,969746,157.4,4.57894038872945,0,0,184.88960915157293
59,21164,3380308,245.9,4.57894038872945,0,28672,159.71971271971273
