time,net_p,net_b,cpu,mem,reads,writes,bperp
1,293285,22649663,0.0,3.656701337411178,0,24576,77.2274852106313
2,298187,22522166,379.1,3.656701337411178,0,0,75.53034169833025
3,280534,21046413,361.3,3.656701337411178,0,0,75.02268174267647
4,292986,22231574,373.3,3.656701337411178,0,0,75.87930481319927
5,269951,20159684,347.4,3.656701337411178,0,0,74.67904916077362
6,249054,18867122,336.4,3.65676205817146,0,36864,75.75514547046022
7,277842,20879505,357.5,3.65676205817146,0,0,75.1488435873626
8,276752,21045452,371.4,3.65676205817146,0,0,76.04444412325837
9,228652,17472888,324.5,3.6598709610979094,0,0,76.4169480258209
10,166765,14365759,315.5,3.6598831052499654,0,57344,86.14372919977214
11,261755,19933470,347.4,3.6598831052499654,0,0,76.15315848789899
12,262870,20241690,355.4,3.6598831052499654,0,0,77.00266291322707
13,270807,20296945,351.4,3.6598831052499654,0,0,74.94985358576403
14,271808,20268037,346.5,3.6598831052499654,0,0,74.56747777843184
15,252339,19203121,336.4,3.6598831052499654,0,0,76.10048783580818
16,254507,18997930,332.5,3.65990132147805,0,0,74.64600187814088
17,286763,21673682,369.3,3.65990132147805,0,0,75.58046888894313
18,283780,21303541,361.3,3.65990132147805,0,0,75.0706216082881
19,268260,20315514,351.4,3.65990132147805,0,0,75.73068664728248
20,267244,20078896,344.4,3.65990132147805,0,0,75.13319662929757
21,288717,21350930,353.4,3.65990132147805,0,0,73.95106626904547
22,259319,19598527,343.5,3.663010224404499,0,0,75.57690335069933
23,268731,20053367,343.4,3.663010224404499,0,0,74.62245516892357
24,281704,21329300,369.3,3.663010224404499,0,0,75.71528980774146
25,284571,21454860,368.6,3.663010224404499,0,0,75.39369788207513
26,301962,22578378,378.3,3.663010224404499,0,0,74.77224948834622
27,284824,22287080,390.2,3.663010224404499,0,0,78.24860264584446
28,341038,25581862,415.1,3.663010224404499,0,0,75.01176408494068
29,331911,24972312,420.1,3.663016296480528,0,0,75.23797644549292
30,323198,24199832,404.1,3.663016296480528,0,0,74.8761811644874
31,293283,22349033,384.2,3.663046656860669,0,24576,76.20296096261973
32,310468,23414579,389.2,3.663046656860669,0,0,75.41704459074687
33,317591,23704311,388.2,3.663046656860669,0,0,74.63785497699872
34,315020,23309720,384.3,3.663046656860669,0,0,73.99441305313948
35,297881,22417432,380.4,3.663046656860669,0,0,75.25633390515004
36,298438,21941370,358.3,3.663046656860669,0,8192,73.52069776637023
37,259739,19480508,338.4,3.663046656860669,0,0,75.00031955154982
38,266361,20012301,347.4,3.663046656860669,0,0,75.13224909052
39,270099,20104565,343.5,3.6661555597871183,0,0,74.4340593634186
40,247272,18856581,330.4,3.6661737760152024,0,16384,76.25845627487139
41,151714,12070597,272.7,3.6661737760152024,0,0,79.5615236563534
42,275045,20906022,370.3,3.6661737760152024,0,0,76.00946027013761
43,252437,19083070,334.5,3.6661737760152024,0,0,75.59537627209957
44,251226,19021503,332.5,3.6661737760152024,0,0,75.71470707649686
45,270444,20567651,342.4,3.6661919922432875,0,0,76.05142284539498
46,245039,18791249,337.5,3.6661980643193157,0,0,76.68676822873094
47,220027,16863682,318.6,3.6661980643193157,0,0,76.64369372849696
48,242142,18272443,326.6,3.6661980643193157,0,0,75.46168364017808
49,257875,19101736,337.6,3.6661980643193157,0,0,74.07362481822588
50,242993,18354450,335.5,3.6661980643193157,0,0,75.53489195162001
51,278729,20827348,350.6,3.6661980643193157,0,0,74.72257282162961
52,286589,21305445,358.8,3.6661980643193157,0,0,74.34146111679094
53,238998,18351329,332.8,3.6661980643193157,0,0,76.78444589494472
54,243188,18930861,347.8,3.6662223526234285,0,0,77.84455236278106
55,260539,20167421,357.8,3.6662223526234285,0,0,77.40653414651933
56,282834,21751311,382.5,3.6662223526234285,0,0,76.90486645877087
57,305476,23114623,392.7,3.6662223526234285,0,0,75.66755817150938
58,302199,22866730,385.3,3.6662223526234285,0,0,75.66778844403854
59,289487,22004525,377.5,3.6662223526234285,0,0,76.01213525995986
