time,net_p,net_b,cpu,mem,reads,writes,bperp
1,222534,18199118,0.0,3.3350452539682234,0,0,81.7812918475379
2,222265,17687754,358.8,3.3350452539682234,0,81920,79.57957393201809
3,212352,17337430,353.7,3.3350452539682234,0,0,81.64476906268837
4,232344,17891227,334.7,3.3350452539682234,0,0,77.00318062872293
5,235305,17665071,330.8,3.3350452539682234,0,0,75.07307962006757
6,212718,15951095,333.7,3.3350452539682234,0,0,74.9870485807501
7,200037,15259862,325.8,3.3350452539682234,0,81920,76.28519723851088
8,161322,12756402,289.9,3.3350452539682234,0,0,79.07416223453714
9,217228,16598597,330.8,3.3350452539682234,0,0,76.41094610271236
10,231642,17508400,346.7,3.3350452539682234,0,16384,75.58387511763843
11,219042,16488872,317.8,3.3350452539682234,0,81920,75.27721624163402
12,209194,16129395,316.8,3.3350452539682234,0,0,77.10256986338041
13,181378,14004758,320.8,3.3350452539682234,0,0,77.21310191974771
14,171940,13449201,290.9,3.3350452539682234,0,0,78.22031522624171
15,201710,15120246,312.2,3.3350452539682234,0,0,74.96031927023945
16,209800,15913794,322.8,3.3350452539682234,0,81920,75.85221163012393
17,215327,16081958,311.9,3.3350452539682234,0,360448,74.6862121331742
18,209732,15909520,309.9,3.3350452539682234,0,0,75.85642629641637
19,195941,14956484,302.9,3.3350452539682234,0,0,76.33156919685007
20,220732,17303809,334.8,3.3350452539682234,0,0,78.39284290451769
21,198524,15131975,309.9,3.3350452539682234,0,57344,76.2223962845802
22,229012,17171001,343.8,3.3350452539682234,0,0,74.97860810787208
23,191662,14649468,302.9,3.3350452539682234,0,0,76.43386795504586
24,173628,13193827,277.2,3.3350452539682234,0,0,75.98905130508903
25,177350,13723342,287.0,3.3350452539682234,0,0,77.3799943614322
26,220350,16195804,306.9,3.3350452539682234,0,81920,73.50035852053551
27,220244,16946923,340.8,3.3350452539682234,0,4096,76.94612793084035
28,212684,16304955,317.8,3.3350452539682234,0,0,76.6628190178857
29,200052,14933947,307.0,3.3350452539682234,0,0,74.65032591526203
30,188600,14218871,294.1,3.3350452539682234,0,0,75.39168080593849
31,190683,14626301,298.9,3.3350452539682234,0,81920,76.70479801555462
32,195579,14689905,301.0,3.3350452539682234,0,0,75.10982774224226
33,209132,15617321,318.9,3.3350452539682234,0,0,74.67685959107166
34,208920,15795708,315.9,3.3350452539682234,0,0,75.6064905226881
35,202468,15147935,295.9,3.3350452539682234,0,0,74.81644012881048
36,165598,12982241,287.1,3.3350452539682234,0,16384,78.39612193383978
37,183411,14085187,290.9,3.3350452539682234,0,0,76.79575925108091
38,211483,16161801,321.7,3.3350452539682234,0,0,76.4212773603552
39,224137,16767872,324.7,3.3350452539682234,0,0,74.81081659877664
40,219554,16991565,343.6,3.3350452539682234,0,16384,77.3912795940862
41,183665,14580973,310.8,3.3350452539682234,0,0,79.38895815751503
42,207129,15456776,307.8,3.3350452539682234,0,0,74.62391070299185
43,184185,14074689,299.8,3.3350452539682234,0,0,76.41604365176318
44,199405,15377616,302.8,3.3350452539682234,0,0,77.11750457611394
45,210608,15961524,320.7,3.3350452539682234,0,0,75.78783332067158
46,189840,14662581,311.8,3.3350452539682234,0,0,77.23652022756005
47,202827,15647436,313.7,3.3350452539682234,0,417792,77.14671123666967
48,208797,15555137,300.8,3.3350452539682234,0,0,74.49885295286809
49,207071,15662345,313.8,3.3350452539682234,0,0,75.63755909808712
50,218104,16343419,317.8,3.3350452539682234,0,0,74.93406356600521
51,233683,17483824,338.7,3.3350452539682234,0,12288,74.81855333935289
52,233647,17433826,330.7,3.3350452539682234,0,0,74.61609179659915
53,224630,16716555,315.8,3.3350452539682234,0,0,74.41817655700486
54,242255,18014087,351.7,3.3350452539682234,0,8192,74.36002146498524
55,219713,16451295,333.7,3.3350452539682234,0,0,74.8762931642643
56,250917,19341512,348.7,3.3350452539682234,0,0,77.08330643200739
57,249244,18585225,348.7,3.3350452539682234,0,4096,74.56638875960905
58,255542,19078818,357.7,3.3350452539682234,0,0,74.66020458476493
59,241787,17965322,336.8,3.3350452539682234,0,16384,74.30226604408011
