time,net_p,net_b,cpu,mem,reads,writes,bperp
1,233162,18861219,0.0,4.5597587005563,0,49152,80.89319443133958
2,209908,16459155,328.8,4.559953006989202,0,0,78.41128017988834
3,216104,17943805,362.6,4.563389802021176,0,0,83.0331923518306
4,208464,16667484,336.1,4.563553748073938,0,0,79.95377619157264
5,223869,18087872,369.8,4.563553748073938,0,0,80.79668020136776
6,178813,14466550,318.8,4.563553748073938,0,65536,80.9032341049029
7,199324,16717507,378.6,4.564179171904844,0,0,83.87101904436997
8,180922,15798097,344.7,4.5644038387178885,0,0,87.31993345198484
9,251436,19896273,384.6,4.564695298367243,0,0,79.13056602873097
10,256448,20345291,390.7,4.56538751503446,0,16384,79.33495679435987
11,274781,21696465,409.6,4.565952218105085,0,557056,78.95911653280248
12,245977,19222239,374.6,4.566110092081819,0,0,78.14648930591072
13,280398,21356708,383.6,4.566304398514721,0,0,76.16569305059237
14,220809,17638854,359.8,4.566553353631879,0,12288,79.8828580356779
15,207142,16020119,313.9,4.566644434772302,0,0,77.33882553996776
16,227131,18137012,360.7,4.5669419664976845,0,81920,79.85264891186144
17,189655,16051923,336.8,4.5673123631354064,0,0,84.63748912499011
18,216721,16499731,326.8,4.567318435211434,0,0,76.13351267297585
19,248077,18648063,347.7,4.567324507287463,0,4096,75.17046320295715
20,233410,17611235,338.8,4.567324507287463,0,0,75.45193008011654
21,229866,17501939,328.8,4.567324507287463,0,49152,76.13974663499604
22,190756,15229139,323.1,4.567324507287463,0,0,79.83570110507664
23,196846,14815990,293.9,4.570433410213912,0,0,75.2669091574124
24,124757,10894360,266.0,4.570439482289941,0,0,87.3246390984073
25,178699,14007693,292.9,4.570439482289941,0,0,78.38708106928411
26,186248,14514227,298.9,4.570439482289941,0,65536,77.92957239809286
27,235660,17710895,337.7,4.570992041208508,0,8192,75.15443859798015
28,162493,12813342,283.0,4.570992041208508,0,0,78.85473220384878
29,213780,16305895,315.9,4.570992041208508,0,0,76.27418374029376
30,219690,17026160,331.8,4.570992041208508,0,0,77.50084209568028
31,240319,18378119,350.8,4.570992041208508,0,69632,76.47384934191636
32,256118,19169310,348.7,4.570992041208508,0,0,74.84561803543679
33,219914,16618532,323.8,4.570998113284537,0,0,75.56832216229981
34,235466,17976166,342.7,4.570998113284537,0,0,76.3429369845328
35,205433,16080936,317.8,4.570998113284537,0,0,78.27825130334465
36,246210,19580330,356.7,4.570998113284537,0,49152,79.52694853986435
37,245438,18250619,337.7,4.575618963142013,0,0,74.35938607713557
38,182975,14661061,313.8,4.575618963142013,0,0,80.12603361114907
39,226704,17630391,346.7,4.575618963142013,0,0,77.768327863646
40,235714,17707988,328.7,4.575618963142013,0,16384,75.12488863622865
41,173993,14772530,315.8,4.575618963142013,0,499712,84.90301333961712
42,270039,20090329,355.7,4.575618963142013,0,0,74.39787956554423
43,232773,17810655,329.7,4.575618963142013,0,0,76.51512417677309
44,245412,18985882,359.7,4.575618963142013,0,36864,77.36329926816944
45,238421,18199871,337.8,4.575618963142013,0,0,76.3350166302465
46,216920,16737332,329.8,4.575618963142013,0,57344,77.15900792919048
47,231181,17601631,338.7,4.580500912268703,0,0,76.13787897794369
48,225073,17321321,329.8,4.580500912268703,0,0,76.95868007268753
49,197978,15059916,297.9,4.580500912268703,0,4096,76.06863388861389
50,201653,15438725,298.9,4.580500912268703,0,0,76.56084957823587
51,209135,16275238,317.8,4.580500912268703,0,16384,77.8216845578215
52,222146,16809721,323.8,4.580506984344731,0,0,75.66969920682794
53,231777,17521847,339.7,4.580519128496787,0,0,75.59786777807979
54,222475,16772638,324.8,4.580519128496787,0,0,75.39111360827059
55,210900,16181468,324.8,4.580519128496787,0,0,76.72578473210052
56,213940,16407588,319.8,4.580519128496787,0,0,76.69247452556792
57,219329,16478402,316.8,4.585316068559082,0,0,75.13097675182033
58,214362,16375785,322.8,4.585316068559082,0,0,76.39313404428023
59,171233,13995652,298.9,4.5853221406351095,0,0,81.73454883112484
