time,net_p,net_b,cpu,mem,reads,writes,bperp
1,135988,10646809,0.0,3.542358073723747,0,0,78.29226843545018
2,137485,10330239,294.9,3.542358073723747,0,81920,75.13720769538494
3,142669,10683628,312.9,3.542358073723747,0,0,74.88401825203793
4,131772,10453383,303.9,3.542358073723747,0,0,79.32931882342227
5,123893,9622821,286.9,3.542358073723747,0,0,77.67041721485475
6,132500,9777095,293.9,3.542358073723747,0,0,73.78939622641509
7,131976,10147375,291.9,3.542358073723747,0,81920,76.88803267260714
8,128671,9788163,288.7,3.542358073723747,0,0,76.07124371458993
9,131921,10136207,298.9,3.542358073723747,0,0,76.83543181146293
10,126755,9711909,297.9,3.542358073723747,0,0,76.6195337462033
11,116449,9155616,283.9,3.542358073723747,0,0,78.62339736708773
12,124760,9448566,281.0,3.542358073723747,0,65536,75.73393715934594
13,123125,9362335,295.9,3.542358073723747,0,0,76.039269035533
14,124231,9450771,292.9,3.542358073723747,0,16384,76.07417633279938
15,128512,9719411,285.9,3.542358073723747,0,0,75.63037692978088
16,126015,9742580,286.9,3.542358073723747,0,0,77.31285958020871
17,110374,8486706,261.0,3.542358073723747,0,81920,76.89044521354667
18,110750,8497151,275.0,3.542358073723747,0,0,76.72371106094808
19,106296,8203554,260.0,3.542358073723747,0,0,77.17650711221495
20,115918,8886140,263.0,3.542358073723747,0,679936,76.6588450456357
21,122165,9057910,266.0,3.542358073723747,0,0,74.14488601481602
22,117601,9848145,280.9,3.542358073723747,0,81920,83.74201749985119
23,123353,9446589,281.9,3.542358073723747,0,0,76.58175317989834
24,121941,9325239,260.1,3.542358073723747,0,8192,76.47336826826088
25,131722,10070490,280.0,3.542358073723747,0,0,76.45260472813956
26,135018,10060332,284.9,3.542358073723747,0,0,74.51104297204817
27,143283,10542080,293.9,3.542358073723747,0,73728,73.57523223271428
28,129202,9669207,284.0,3.542358073723747,0,0,74.83790498599093
29,139933,10445975,297.9,3.542358073723747,0,0,74.6498324198009
30,135448,9880228,293.9,3.542358073723747,0,4096,72.94480538656902
31,138458,10054460,293.9,3.542358073723747,0,0,72.61740022245013
32,129916,9778355,269.0,3.542358073723747,0,0,75.26674928415284
33,141116,10750846,318.9,3.542358073723747,0,0,76.18445817625216
34,140555,10475943,308.8,3.542358073723747,0,0,74.53269538614776
35,143583,10783909,302.9,3.542358073723747,0,0,75.1057506807909
36,133236,10170295,299.9,3.542358073723747,0,0,76.33293554294634
37,145842,10745392,303.8,3.542358073723747,0,0,73.67830940332689
38,129738,9697751,298.9,3.542358073723747,0,0,74.74873205999785
39,132773,10232954,302.9,3.542358073723747,0,0,77.07104607111386
40,122037,9534327,295.0,3.542358073723747,0,0,78.12652720076699
41,116970,9147387,266.1,3.542358073723747,0,0,78.20284688381636
42,117757,9281734,293.0,3.542358073723747,0,0,78.82108070008577
43,105920,8472466,260.3,3.542358073723747,0,0,79.98929380664653
44,107033,8243344,254.1,3.542358073723747,0,16384,77.01684527201891
45,133095,9944498,291.0,3.542358073723747,0,0,74.71729215973552
46,141148,10635054,314.9,3.542358073723747,0,0,75.34682744353445
47,138770,10406467,300.0,3.542358073723747,0,0,74.99075448583987
48,134531,10159697,291.0,3.542358073723747,0,0,75.51937471660807
49,146077,10961073,312.9,3.542358073723747,0,0,75.0362685433025
50,160685,11932062,329.8,3.542358073723747,0,376832,74.25747269502443
51,163286,12244498,332.1,3.542358073723747,0,0,74.98804551523095
52,165314,12980895,335.8,3.542358073723747,0,0,78.5226599078118
53,158202,11524711,308.9,3.542358073723747,0,0,72.8480739813656
54,169403,12711759,337.8,3.542358073723747,0,12288,75.03857074550038
55,177688,13322015,351.7,3.542260920507295,0,0,74.9741963441538
56,167835,12136907,324.8,3.542260920507295,0,0,72.31451723418834
57,159063,11506109,314.9,3.542260920507295,0,0,72.33680365641287
58,153350,11684136,337.8,3.542260920507295,0,0,76.19260515161396
59,145260,10908545,316.9,3.542260920507295,0,0,75.09668869613108
